Date of Encashment,Name of the Political Party,Denomination
4/17/2023,TELUGU DESAM PARTY (TDP),10000000
4/17/2023,TELUGU DESAM PARTY (TDP),10000000
4/17/2023,TELUGU DESAM PARTY (TDP),10000000
4/17/2023,TELUGU DESAM PARTY (TDP),10000000
4/17/2023,TELUGU DESAM PARTY (TDP),10000000
4/17/2023,TELUGU DESAM PARTY (TDP),10000000
4/17/2023,TELUGU DESAM PARTY (TDP),10000000
4/17/2023,TELUGU DESAM PARTY (TDP),10000000
4/17/2023,TELUGU DESAM PARTY (TDP),10000000
4/17/2023,TELUGU DESAM PARTY (TDP),10000000
4/17/2023,TELUGU DESAM PARTY (TDP),10000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/18/2023,BHARAT RASHTRA SAMITHI (BRS),10000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),10000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),10000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),10000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),10000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),10000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,BHARTIYA JANTA PARTY (BJP),1000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/18/2023,JANATA DAL ( JDS ),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/19/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/20/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/20/2023,INDIAN NATIONAL CONGRESS (INC),1000000
4/20/2023,INDIAN NATIONAL CONGRESS (INC),1000000
4/20/2023,INDIAN NATIONAL CONGRESS (INC),1000000
4/20/2023,INDIAN NATIONAL CONGRESS (INC),1000000
4/20/2023,INDIAN NATIONAL CONGRESS (INC),1000000
4/20/2023,INDIAN NATIONAL CONGRESS (INC),10000000
4/20/2023,INDIAN NATIONAL CONGRESS (INC),10000000
4/20/2023,INDIAN NATIONAL CONGRESS (INC),10000000
4/20/2023,INDIAN NATIONAL CONGRESS (INC),10000000
4/20/2023,INDIAN NATIONAL CONGRESS (INC),1000000
4/20/2023,INDIAN NATIONAL CONGRESS (INC),1000000
4/20/2023,INDIAN NATIONAL CONGRESS (INC),1000000
4/20/2023,INDIAN NATIONAL CONGRESS (INC),1000000
4/20/2023,INDIAN NATIONAL CONGRESS (INC),1000000
4/20/2023,INDIAN NATIONAL CONGRESS (INC),1000000
4/20/2023,INDIAN NATIONAL CONGRESS (INC),1000000
4/20/2023,INDIAN NATIONAL CONGRESS (INC),10000000
4/20/2023,INDIAN NATIONAL CONGRESS (INC),10000000
4/20/2023,INDIAN NATIONAL CONGRESS (INC),10000000
4/20/2023,INDIAN NATIONAL CONGRESS (INC),10000000
4/20/2023,INDIAN NATIONAL CONGRESS (INC),10000000
4/20/2023,INDIAN NATIONAL CONGRESS (INC),10000000
4/20/2023,INDIAN NATIONAL CONGRESS (INC),1000000
4/20/2023,INDIAN NATIONAL CONGRESS (INC),10000000
4/21/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/21/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/21/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/21/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/21/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/21/2023,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
